source,page,url,date,sentence_id,sentence
everlane_web,cleaner-fashion,https://www.everlane.com/pages/cleaner-fashion,2026-05-19,29,Responsible Forestry
everlane_web,cleaner-fashion,https://www.everlane.com/pages/cleaner-fashion,2026-05-19,30,"Sourced from FSC-certified forests, styles marked with this icon utilize man-made cellulosic fibers which are rated GREEN or higher by Canopy’s Hot Button Report."
everlane_web,cleaner-fashion,https://www.everlane.com/pages/cleaner-fashion,2026-05-19,31,"This means they surpassed audit standards for forest conservation techniques, chemical, air, and emissions management, and traceability and transparent sourcing."
everlane_web,cleaner-fashion,https://www.everlane.com/pages/cleaner-fashion,2026-05-19,32,Ever-Better Factory
everlane_web,cleaner-fashion,https://www.everlane.com/pages/cleaner-fashion,2026-05-19,33,"In addition to meeting baseline standards for social accountability, wages, benefits, and health and safety, styles marked with this icon are produced at a factory that goes above and beyond to prioritize environmental management systems and reduce its impact on the planet."
everlane_web,cleaner-fashion,https://www.everlane.com/pages/cleaner-fashion,2026-05-19,34,Over 80% of our products meet at least one of the above criteria and we are working hard to make it 100% by 2025.
everlane_web,cleaner-fashion,https://www.everlane.com/pages/cleaner-fashion,2026-05-19,35,READ OUR IMPACT REPORT
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,0,Fashioning A Better Future
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,1,We're on a mission to clean up the industry.
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,2,It's a movement we're calling Cleaner Fashion.
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,3,"We're all about putting our principles into practice, making fashion more responsible, and weaving a more sustainable future—for your wardrobe and the planet."
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,4,Our Sustainability Pillars
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,5,"We use a three-pillar framework to guide our environmental and social efforts, which are aligned to the United Nations’ Sustainable Development Goals (SDGs):"
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,6,Keep Earth Clean
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,7,"We’re focused on fewer inputs and cleaner outputs—reducing natural resource consumption, minimizing waste and pollution, and prioritizing safer chemistry across our value chain."
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,8,Keep Earth Cool
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,9,"We’ve committed to climate reduction targets approved by the Science Based Targets Initiative, to reduce our greenhouse gas emissions by more than 50% per-product by 2030, and achieve Net-Zero emissions by (or before!)"
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,10,2050.
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,11,Do Right By People
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,12,"We’re working to enhance worker livelihood, achieve gender equality, and promote fair living wages."
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,13,We’re also supporting community impacts at the intersection of social and environmental needs through our Black Friday Fund.
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,14,LEARN MORE
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,15,Making a Difference
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,16,We’re staying true to our radically transparent roots and breaking down the efforts behind every aspect of our business—from our products to our processes and partners—in a manner that doesn’t sound like a science textbook.
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,17,Explore below to learn more (no PhD required):
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,18,Ever-Better Factories
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,19,INSIDE OUR FACTORIES
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,20,Our Path to Net-Zero
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,21,OUR CLIMATE COMMITMENTS
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,22,Materials Matter
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,23,WHAT WE'RE MADE OF
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,24,We’re Good Partners
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,25,OUR SOCIAL RESPONSIBILITY
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,26,OUR PURPOSE
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,27,Empower people to live their best lives with the least impact on the planet.
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,28,Highlights
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,29,Start spreading the news.
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,30,These are the giant leaps we’ve made in our small steps towards fashioning a better future.
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,31,AWARD
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,32,Everlane: Recipient of the Glossy Fashion Awards Sustainable Brand of the Year.
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,33,We received the highest score in Remake’s 2024 Fashion Accountability Report.
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,34,READ MORE
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,35,EVERWORLD STORY
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,36,Black Friday Fund 2023: Kickstarting regenerative grazing with the New Zealand Merino Company.
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,37,Cleaner Fashion
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,38,"To share the sustainability efforts behind each of our products, we created 10 icons and placed them on relevant pages throughout our site, so you can follow along on our journey to clean up the industry."
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,39,LATEST INITIATIVE
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,40,Our Annual Impact Report
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,41,We believe in progress over perfection.
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,42,"Each year, our Impact Report reflects back on our wins in sustainability while also looking ahead with plans for an even better tomorrow."
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,43,We believe in progress over perfection.
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,44,"Each year, our Impact Report reflects back on our wins in sustainability while also looking ahead with plans for an even better tomorrow."
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,45,"Sustainability Certifications, Awards & Memberships"
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,46,We work with some amazing partners and industry experts.
everlane_web,sustainability,https://www.everlane.com/pages/sustainability,2026-05-19,47,Our certifications and collaborations help us keep it 100 with you (and ourselves) as we march towards reducing our impact on the planet.
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,0,THE EVERLANE ETHOS
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,1,We're Getting Down
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,2,to Earth
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,3,We're Getting Down
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,4,to Earth
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,5,"At Everlane, we’re not big on trends."
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,6,"We design timeless staples that you can wear forever and then pass down, instead of toss out."
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,7,It’s our way of fashioning a better future.
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,8,"Inspired by the ease of American fashion and our Californian roots, our design tenets are built in opposition to the fast-fashion model—combining intelligent choices and elevated style with high quality, low maintenance materials that have a minimal impact on the environment to create products that are Purposefully Designed, Beautifully Functional, and Consciously Crafted."
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,9,"Purposefully Designed, Beautifully Functional, and Consciously Crafted."
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,10,Purposefully Designed.
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,11,Beautifully Functional.
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,12,Consciously Crafted.
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,13,"We want people to buy less, but buy better, so our customers can enjoy a long life with their Everlane favorites—and even have a second (or third!)"
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,14,life beyond their initial purchase.
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,15,"To do this, we source premium, lower impact materials, pay particular attention to construction details, intentionally think about how people can care for their items to increase longevity, and put our products through rigorous quality and performance testing."
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,16,"Our approach is to make every product as responsibly made with the least impact as possible, and we aim to take accountability for all our inputs and outputs."
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,17,"We want people to buy less, but buy better, so our customers can enjoy a long life with their Everlane favorites—and even have a second (or third!)"
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,18,life beyond their initial purchase.
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,19,"To do this, we source premium, lower impact materials, pay particular attention to construction details, intentionally think about how people can care for their items to increase longevity, and put our products through rigorous quality and performance testing."
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,20,"Our approach is to make every product as responsibly made with the least impact as possible, and we aim to take accountability for all our inputs and outputs."
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,21,We're not just talking the talk; we're walking the walk.
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,22,"At every step across our supply chain and operations, we're working to reduce our impact on the environment and enhance worker livelihood."
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,23,"We use a simple, three-pillar framework to guide our environmental and social efforts, which are aligned to the United Nations’ Sustainable Development Goals (SDGs): Keep Earth Clean, Keep Earth Cool, and Do Right By People."
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,24,"At every step across our supply chain and operations, we're working to reduce our impact on the environment and enhance worker livelihood."
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,25,"We use a simple, three-pillar framework to guide our environmental and social efforts, which are aligned to the United Nations’ Sustainable Development Goals (SDGs): Keep Earth Clean, Keep Earth Cool, and Do Right By People."
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,26,Keep Earth Clean
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,27,We’re prioritizing fewer inputs and cleaner outputs in our processes.
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,28,We’re focusing these efforts across our business and investing in systems to better measure and understand our impacts—from the fields where our raw materials are grown to the final touches added in the production process.
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,29,We're not just talking the talk; we're walking the walk.
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,30,"At every step, we're working to reduce our impact on the environment."
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,31,Our Priorities
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,32,MINIMIZE WASTE AND POLLUTION
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,33,Increase recycled content in our designs and partner with facilities that are reducing textile waste and treating wastewater.
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,34,REDUCE NATURAL RESOURCE CONSUMPTION
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,35,Prioritize materials and processes that inherently use less water and energy while adopting energy efficiency measures and water recycling processes across our factory base.
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,36,PRIORITIZE SAFER CHEMISTRY
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,37,Safer chemical inputs yield safer chemical outputs and protect workers and downstream ecosystems in the process.
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,38,Keep Earth Cool
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,39,"Humans are emitting far too much carbon into the atmosphere, and it’s destabilizing Earth’s climate."
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,40,"The science is clear: We can still save the planet, but we have to work fast—and work together."
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,41,"We need to reduce carbon emissions to limit warming to 1.5°C, as called for in the Paris Agreement."
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,42,"To achieve this goal and hold ourselves accountable, we set bold climate reduction targets in 2021, aligned with and approved by the Science Based Targets Initiative (SBTi), to drastically reduce our emissions relative to our 2019 baseline."
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,43,Our Science-Based Targets
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,44,SCOPE 3 EMISSIONS
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,45,55% GHG reduction per-unit by 2030.
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,46,SCOPE 1 & 2 EMISSIONS
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,47,46% absolute GHG reduction by 2030.
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,48,NET-ZERO EMISSIONS
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,49,Achieve net-zero emissions by 2050 (or sooner).
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,50,Read more about our carbon commitment and progress on our Carbon Commitment page.
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,51,READ MORE
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,52,Do Right By People
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,53,"We’re working to enhance worker livelihood, achieve gender equality, promote fair living wages across our value chain, and support community impacts at the intersection of social and environmental needs."
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,54,"Across our internal operations and external supply chain partners, we are building and carrying out programs to do right by our people."
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,55,FAIR WAGES
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,56,"Partner with third parties to perform pay audits and benchmarks, as we work towards achieving living wages."
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,57,GENDER EQUALITY
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,58,Promote gender equality and empowerment through equal opportunities and equal pay.
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,59,"We prioritize partnering with factories that ensure female workers have access to child care assistance, parental leave, or flexible working arrangements."
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,60,EQUITY AND INCLUSIVITY
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,61,Foster an inclusive work environment through standardized DEI policies and internal training.
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,62,COMMUNITY ENGAGEMENT
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,63,Partner with external organizations to fund and participate in social and environmental efforts in our communities.
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,64,The Global Goals for Sustainable Development
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,65,"We aligned our three pillars and key priorities to the 17 United Nations’ Sustainable Development Goals (SDGs), and we partnered with leading organizations to help us set rigorous and quantifiable goals and verify our progress."
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,66,"In line with our three pillars, we are prioritizing SDGs for which we feel we can make the most meaningful contributions:"
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,67,"We aligned our three pillars and key priorities to the 17 United Nations’ Sustainable Development Goals (SDGs), and we partnered with leading organizations to help us set rigorous and quantifiable goals and verify our progress."
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,68,"In line with our three pillars, we are prioritizing SDGs for which we feel we can make the most meaningful contributions:"
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,69,SDG 5 - Gender Equality
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,70,SDG 6 - Clean Water & Sanitation
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,71,SDG 8 - Decent Work & Economic Growth
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,72,SDG 12 - Responsible Consumption & Production
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,73,SDG 13 - Climate Action
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,74,SDG 5 - Gender Equality
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,75,SDG 6 - Clean Water & Sanitation
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,76,SDG 8 - Decent Work & Economic Growth
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,77,SDG 12 - Responsible Consumption & Production
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,78,SDG 13 - Climate Action
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,79,LEARN MORE
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,80,Our Impact Report
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,81,We believe in progress over perfection.
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,82,"Each year, our Impact Report reflects back on our wins in sustainability"
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,83,while also looking ahead with plans for an even better tomorrow.
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,84,We believe in progress over perfection.
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,85,"Each year, our Impact Report reflects back on our wins in sustainability"
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,86,while also looking ahead with plans for an even better tomorrow.
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,87,"When It Comes to Sustainability, We're Oversharers"
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,88,Get all the details about our efforts to clean up the industry—from our partners to our processes.
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,89,Our Preferred Materials
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,90,"We’re committed to using certified recycled, organic, renewable, and responsibly-sourced materials."
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,91,Cleaner Fashion
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,92,We created 10 icons to showcase our sustainability efforts behind our products.
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,93,The Black Friday Fund
everlane_web,sustainability-pillars,https://www.everlane.com/pages/sustainability-pillars,2026-05-19,94,"Since we launched the Fund in 2014, we have raised over $1.5 million to support our partners."
everlane_web,supply-chain,https://www.everlane.com/pages/supply-chain,2026-05-19,0,Everlane Supply Chain Transparency Disclosures
everlane_web,supply-chain,https://www.everlane.com/pages/supply-chain,2026-05-19,1,CA SB657: Supply Chain Transparency Act
everlane_web,supply-chain,https://www.everlane.com/pages/supply-chain,2026-05-19,2,"At Everlane, we have always worked to ensure ethical working conditions throughout our supply chain."
everlane_web,supply-chain,https://www.everlane.com/pages/supply-chain,2026-05-19,3,"We make in-person factory visits and require independent, third-party audits to verify that the environment is as safe and healthy as it was presented to us."
everlane_web,supply-chain,https://www.everlane.com/pages/supply-chain,2026-05-19,4,"In accordance with the California Supply Chain Transparency Act, the following are the actions we take to ensure that human trafficking and slavery do not exist anywhere in our supply chain."
everlane_web,supply-chain,https://www.everlane.com/pages/supply-chain,2026-05-19,5,1.
everlane_web,supply-chain,https://www.everlane.com/pages/supply-chain,2026-05-19,6,Verification
everlane_web,supply-chain,https://www.everlane.com/pages/supply-chain,2026-05-19,7,"At a minimum, disclose to what extent, if any, that the retail seller or manufacturer engages in verification of product supply chains to evaluate and address risks of human trafficking and slavery."
everlane_web,supply-chain,https://www.everlane.com/pages/supply-chain,2026-05-19,8,The disclosure shall specify if the verification was not conducted by a third party.
everlane_web,supply-chain,https://www.everlane.com/pages/supply-chain,2026-05-19,9,"Everlane requires all direct suppliers to go through annual compliance audits, as well as quarterly observation audits, which are performed by an accredited third-party auditing firm."
everlane_web,supply-chain,https://www.everlane.com/pages/supply-chain,2026-05-19,10,"These audits focus on assessing working and living conditions of the workers, verifying wages and ensuring workers are paid according to the hours worked, ensuring health and safety aspects in the working and living environments are properly maintained as well as making sure all documents and records are available, valid, and verified."
everlane_web,supply-chain,https://www.everlane.com/pages/supply-chain,2026-05-19,11,1.
everlane_web,supply-chain,https://www.everlane.com/pages/supply-chain,2026-05-19,12,Verification
